,"('video_name', '')","('diapo', '')","('frameTimeWindow', '')",ypredict
1441,WIN_20210403_18_49_15_Pro,11,500,1.0
1442,WIN_20210403_18_49_15_Pro,11,505,0.0
1443,WIN_20210403_18_49_15_Pro,11,510,1.0
1444,WIN_20210403_18_49_15_Pro,11,515,1.0
1445,WIN_20210403_18_49_15_Pro,11,520,1.0
1446,WIN_20210403_18_49_15_Pro,12,520,1.0
1447,WIN_20210403_18_49_15_Pro,12,525,1.0
1448,WIN_20210403_18_49_15_Pro,12,530,1.0
1449,WIN_20210403_18_49_15_Pro,12,535,0.0
1450,WIN_20210403_18_49_15_Pro,12,540,0.0
1451,WIN_20210403_18_49_15_Pro,12,545,0.0
1452,WIN_20210403_18_49_15_Pro,12,550,0.0
1453,WIN_20210403_18_49_15_Pro,12,555,0.0
1454,WIN_20210403_18_49_15_Pro,12,560,1.0
1455,WIN_20210403_18_49_15_Pro,12,565,1.0
1456,WIN_20210403_18_49_15_Pro,12,570,1.0
1457,WIN_20210403_18_49_15_Pro,12,575,1.0
1458,WIN_20210403_18_49_15_Pro,12,580,1.0
1459,WIN_20210403_18_49_15_Pro,12,585,1.0
1460,WIN_20210403_18_49_15_Pro,12,590,1.0
1461,WIN_20210403_18_49_15_Pro,12,595,1.0
1462,WIN_20210403_18_49_15_Pro,12,600,0.0
1463,WIN_20210403_18_49_15_Pro,12,605,1.0
1464,WIN_20210403_18_49_15_Pro,12,610,1.0
1465,WIN_20210403_18_49_15_Pro,12,615,1.0
1466,WIN_20210403_18_49_15_Pro,12,620,1.0
1467,WIN_20210403_18_49_15_Pro,12,625,1.0
1468,WIN_20210403_18_49_15_Pro,12,630,1.0
1469,WIN_20210403_18_49_15_Pro,12,635,1.0
1470,WIN_20210403_18_49_15_Pro,12,640,1.0
1471,WIN_20210403_18_49_15_Pro,12,645,1.0
1472,WIN_20210403_18_49_15_Pro,12,650,1.0
1473,WIN_20210403_18_49_15_Pro,12,655,1.0
1474,WIN_20210403_18_49_15_Pro,12,660,1.0
1475,WIN_20210403_18_49_15_Pro,12,665,1.0
1476,WIN_20210403_18_49_15_Pro,12,670,1.0
1477,WIN_20210403_18_49_15_Pro,12,675,1.0
1478,WIN_20210403_18_49_15_Pro,12,680,1.0
1479,WIN_20210403_18_49_15_Pro,12,685,1.0
1480,WIN_20210403_18_49_15_Pro,12,690,1.0
1481,WIN_20210403_18_49_15_Pro,17,690,0.0
1482,WIN_20210403_18_49_15_Pro,17,695,1.0
1483,WIN_20210403_18_49_15_Pro,17,700,1.0
1484,WIN_20210403_18_49_15_Pro,17,705,1.0
1485,WIN_20210403_18_49_15_Pro,17,710,1.0
1486,WIN_20210403_18_49_15_Pro,17,715,0.0
1487,WIN_20210403_18_49_15_Pro,18,720,1.0
1488,WIN_20210403_18_49_15_Pro,18,725,1.0
1489,WIN_20210403_18_49_15_Pro,18,730,1.0
1490,WIN_20210403_18_49_15_Pro,18,735,1.0
1491,WIN_20210403_18_49_15_Pro,18,740,1.0
1492,WIN_20210403_18_49_15_Pro,18,745,1.0
1493,WIN_20210403_18_49_15_Pro,18,750,1.0
1494,WIN_20210403_18_49_15_Pro,18,755,1.0
1495,WIN_20210403_18_49_15_Pro,18,760,1.0
1496,WIN_20210403_18_49_15_Pro,18,765,0.0
1497,WIN_20210403_18_49_15_Pro,18,770,1.0
1498,WIN_20210403_18_49_15_Pro,18,775,1.0
1499,WIN_20210403_18_49_15_Pro,18,780,1.0
1500,WIN_20210403_18_49_15_Pro,18,785,1.0
1501,WIN_20210403_18_49_15_Pro,18,790,1.0
1502,WIN_20210403_18_49_15_Pro,18,795,1.0
1503,WIN_20210403_18_49_15_Pro,18,800,1.0
1504,WIN_20210403_18_49_15_Pro,18,805,1.0
1505,WIN_20210403_18_49_15_Pro,18,810,1.0
1506,WIN_20210403_18_49_15_Pro,18,815,1.0
1507,WIN_20210403_18_49_15_Pro,18,820,1.0
1508,WIN_20210403_18_49_15_Pro,18,825,1.0
1509,WIN_20210403_18_49_15_Pro,18,830,1.0
1510,WIN_20210403_18_49_15_Pro,18,835,1.0
1511,WIN_20210403_18_49_15_Pro,18,840,1.0
1512,WIN_20210403_18_49_15_Pro,18,845,0.0
1513,WIN_20210403_18_49_15_Pro,18,850,1.0
1514,WIN_20210403_18_49_15_Pro,18,855,1.0
1515,WIN_20210403_18_49_15_Pro,18,860,1.0
1516,WIN_20210403_18_49_15_Pro,18,865,1.0
1517,WIN_20210403_18_49_15_Pro,18,870,0.0
1518,WIN_20210404_10_58_27_Pro,1,0,0.0
1519,WIN_20210404_10_58_27_Pro,1,5,0.0
1520,WIN_20210404_10_58_27_Pro,1,10,0.0
1521,WIN_20210404_10_58_27_Pro,1,15,1.0
1522,WIN_20210404_10_58_27_Pro,1,20,0.0
1523,WIN_20210404_10_58_27_Pro,1,25,0.0
1524,WIN_20210404_10_58_27_Pro,1,30,0.0
1525,WIN_20210404_10_58_27_Pro,1,35,0.0
1526,WIN_20210404_10_58_27_Pro,1,40,0.0
1527,WIN_20210404_10_58_27_Pro,1,45,0.0
1528,WIN_20210404_10_58_27_Pro,1,50,0.0
1529,WIN_20210404_10_58_27_Pro,1,55,0.0
1530,WIN_20210404_10_58_27_Pro,1,60,0.0
1531,WIN_20210404_10_58_27_Pro,1,65,1.0
1532,WIN_20210404_10_58_27_Pro,1,70,1.0
1533,WIN_20210404_10_58_27_Pro,1,75,0.0
1534,WIN_20210404_10_58_27_Pro,1,80,0.0
1535,WIN_20210404_10_58_27_Pro,1,85,2.0
1536,WIN_20210404_10_58_27_Pro,1,90,2.0
1537,WIN_20210404_10_58_27_Pro,1,95,2.0
1538,WIN_20210404_10_58_27_Pro,1,100,2.0
1539,WIN_20210404_10_58_27_Pro,1,105,2.0
1540,WIN_20210404_10_58_27_Pro,1,110,2.0
1541,WIN_20210404_10_58_27_Pro,1,115,2.0
1542,WIN_20210404_10_58_27_Pro,1,120,2.0
1543,WIN_20210404_10_58_27_Pro,1,125,2.0
1544,WIN_20210404_10_58_27_Pro,1,130,1.0
1545,WIN_20210404_10_58_27_Pro,1,135,0.0
1546,WIN_20210404_10_58_27_Pro,1,140,2.0
1547,WIN_20210404_10_58_27_Pro,1,145,1.0
1548,WIN_20210404_10_58_27_Pro,1,150,1.0
1549,WIN_20210404_10_58_27_Pro,1,155,2.0
1550,WIN_20210404_10_58_27_Pro,1,160,2.0
1551,WIN_20210404_10_58_27_Pro,1,165,1.0
1552,WIN_20210404_10_58_27_Pro,1,170,1.0
1553,WIN_20210404_10_58_27_Pro,1,175,1.0
1554,WIN_20210404_10_58_27_Pro,1,180,0.0
1555,WIN_20210404_10_58_27_Pro,1,185,2.0
1556,WIN_20210404_10_58_27_Pro,1,190,2.0
1557,WIN_20210404_10_58_27_Pro,1,195,1.0
1558,WIN_20210404_10_58_27_Pro,1,200,2.0
1559,WIN_20210404_10_58_27_Pro,1,205,1.0
1560,WIN_20210404_10_58_27_Pro,1,210,1.0
1561,WIN_20210404_10_58_27_Pro,8,210,1.0
1562,WIN_20210404_10_58_27_Pro,8,215,2.0
1563,WIN_20210404_10_58_27_Pro,8,220,1.0
1564,WIN_20210404_10_58_27_Pro,8,225,0.0
1565,WIN_20210404_10_58_27_Pro,8,230,1.0
1566,WIN_20210404_10_58_27_Pro,8,235,0.0
1567,WIN_20210404_10_58_27_Pro,8,240,1.0
1568,WIN_20210404_10_58_27_Pro,8,245,1.0
1569,WIN_20210404_10_58_27_Pro,8,250,1.0
1570,WIN_20210404_10_58_27_Pro,8,255,0.0
1571,WIN_20210404_10_58_27_Pro,8,260,0.0
1572,WIN_20210404_10_58_27_Pro,9,260,0.0
1573,WIN_20210404_10_58_27_Pro,9,265,0.0
1574,WIN_20210404_10_58_27_Pro,9,270,0.0
1575,WIN_20210404_10_58_27_Pro,9,275,2.0
1576,WIN_20210404_10_58_27_Pro,9,280,0.0
1577,WIN_20210404_10_58_27_Pro,9,285,0.0
1578,WIN_20210404_10_58_27_Pro,9,290,0.0
1579,WIN_20210404_10_58_27_Pro,9,295,0.0
1580,WIN_20210404_10_58_27_Pro,9,300,0.0
1581,WIN_20210404_10_58_27_Pro,9,305,0.0
1582,WIN_20210404_10_58_27_Pro,9,310,0.0
1583,WIN_20210404_10_58_27_Pro,9,315,0.0
1584,WIN_20210404_10_58_27_Pro,9,320,0.0
1585,WIN_20210404_10_58_27_Pro,9,325,1.0
1586,WIN_20210404_10_58_27_Pro,9,330,0.0
1587,WIN_20210404_10_58_27_Pro,9,335,0.0
1588,WIN_20210404_10_58_27_Pro,9,340,0.0
1589,WIN_20210404_10_58_27_Pro,9,345,0.0
1590,WIN_20210404_10_58_27_Pro,9,350,0.0
1591,WIN_20210404_10_58_27_Pro,9,355,1.0
1592,WIN_20210404_10_58_27_Pro,9,360,0.0
1593,WIN_20210404_10_58_27_Pro,10,360,0.0
1594,WIN_20210404_10_58_27_Pro,10,365,0.0
1595,WIN_20210404_10_58_27_Pro,10,370,0.0
1596,WIN_20210404_10_58_27_Pro,10,375,0.0
1597,WIN_20210404_10_58_27_Pro,10,380,0.0
1598,WIN_20210404_10_58_27_Pro,10,385,0.0
1599,WIN_20210404_10_58_27_Pro,10,390,0.0
1600,WIN_20210404_10_58_27_Pro,10,395,0.0
1601,WIN_20210404_10_58_27_Pro,10,400,0.0
1602,WIN_20210404_10_58_27_Pro,10,405,1.0
1603,WIN_20210404_10_58_27_Pro,10,410,0.0
1604,WIN_20210404_10_58_27_Pro,10,415,0.0
1605,WIN_20210404_10_58_27_Pro,10,420,0.0
1606,WIN_20210404_10_58_27_Pro,10,425,0.0
1607,WIN_20210404_10_58_27_Pro,11,425,0.0
1608,WIN_20210404_10_58_27_Pro,11,430,0.0
1609,WIN_20210404_10_58_27_Pro,11,435,0.0
1610,WIN_20210404_10_58_27_Pro,11,440,0.0
1611,WIN_20210404_10_58_27_Pro,11,445,0.0
1612,WIN_20210404_10_58_27_Pro,11,450,0.0
1613,WIN_20210404_10_58_27_Pro,11,455,0.0
1614,WIN_20210404_10_58_27_Pro,11,460,0.0
1615,WIN_20210404_10_58_27_Pro,11,465,0.0
1616,WIN_20210404_10_58_27_Pro,11,470,0.0
1617,WIN_20210404_10_58_27_Pro,11,475,0.0
1618,WIN_20210404_10_58_27_Pro,11,480,0.0
1619,WIN_20210404_10_58_27_Pro,11,485,0.0
1620,WIN_20210404_10_58_27_Pro,11,490,0.0
1621,WIN_20210404_10_58_27_Pro,11,495,0.0
1622,WIN_20210404_10_58_27_Pro,11,500,0.0
1623,WIN_20210404_10_58_27_Pro,11,505,0.0
1624,WIN_20210404_10_58_27_Pro,11,510,0.0
1625,WIN_20210404_10_58_27_Pro,11,515,0.0
1626,WIN_20210404_10_58_27_Pro,11,520,0.0
1627,WIN_20210404_10_58_27_Pro,12,520,1.0
1628,WIN_20210404_10_58_27_Pro,12,525,0.0
1629,WIN_20210404_10_58_27_Pro,12,530,0.0
1630,WIN_20210404_10_58_27_Pro,12,535,0.0
1631,WIN_20210404_10_58_27_Pro,12,540,1.0
1632,WIN_20210404_10_58_27_Pro,12,545,1.0
1633,WIN_20210404_10_58_27_Pro,12,550,2.0
1634,WIN_20210404_10_58_27_Pro,12,555,1.0
1635,WIN_20210404_10_58_27_Pro,12,560,2.0
1636,WIN_20210404_10_58_27_Pro,12,565,0.0
1637,WIN_20210404_10_58_27_Pro,12,570,0.0
1638,WIN_20210404_10_58_27_Pro,12,575,0.0
1639,WIN_20210404_10_58_27_Pro,12,580,0.0
1640,WIN_20210404_10_58_27_Pro,12,585,0.0
1641,WIN_20210404_10_58_27_Pro,12,590,0.0
1642,WIN_20210404_10_58_27_Pro,12,595,0.0
1643,WIN_20210404_10_58_27_Pro,12,600,2.0
1644,WIN_20210404_10_58_27_Pro,12,605,0.0
1645,WIN_20210404_10_58_27_Pro,12,610,0.0
1646,WIN_20210404_10_58_27_Pro,12,615,0.0
1647,WIN_20210404_10_58_27_Pro,12,620,0.0
1648,WIN_20210404_10_58_27_Pro,12,625,1.0
1649,WIN_20210404_10_58_27_Pro,12,630,0.0
1650,WIN_20210404_10_58_27_Pro,12,635,0.0
1651,WIN_20210404_10_58_27_Pro,12,640,0.0
1652,WIN_20210404_10_58_27_Pro,12,645,0.0
1653,WIN_20210404_10_58_27_Pro,12,650,0.0
1654,WIN_20210404_10_58_27_Pro,12,655,0.0
1655,WIN_20210404_10_58_27_Pro,12,660,1.0
1656,WIN_20210404_10_58_27_Pro,12,665,0.0
1657,WIN_20210404_10_58_27_Pro,12,670,0.0
1658,WIN_20210404_10_58_27_Pro,12,675,0.0
1659,WIN_20210404_10_58_27_Pro,12,680,0.0
1660,WIN_20210404_10_58_27_Pro,12,685,0.0
1661,WIN_20210404_10_58_27_Pro,12,690,0.0
1662,WIN_20210404_10_58_27_Pro,12,695,0.0
1663,WIN_20210404_10_58_27_Pro,17,695,0.0
1664,WIN_20210404_10_58_27_Pro,17,700,0.0
1665,WIN_20210404_10_58_27_Pro,17,705,0.0
1666,WIN_20210404_10_58_27_Pro,17,710,0.0
1667,WIN_20210404_10_58_27_Pro,17,715,0.0
1668,WIN_20210404_10_58_27_Pro,17,720,1.0
1669,WIN_20210404_10_58_27_Pro,17,725,0.0
1670,WIN_20210404_10_58_27_Pro,18,725,2.0
1671,WIN_20210404_10_58_27_Pro,18,730,0.0
1672,WIN_20210404_10_58_27_Pro,18,735,0.0
1673,WIN_20210404_10_58_27_Pro,18,740,0.0
1674,WIN_20210404_10_58_27_Pro,18,745,1.0
1675,WIN_20210404_10_58_27_Pro,18,750,0.0
1676,WIN_20210404_10_58_27_Pro,18,755,0.0
1677,WIN_20210404_10_58_27_Pro,18,760,0.0
1678,WIN_20210404_10_58_27_Pro,18,765,0.0
1679,WIN_20210404_10_58_27_Pro,18,770,0.0
1680,WIN_20210404_10_58_27_Pro,18,775,0.0
1681,WIN_20210404_10_58_27_Pro,18,780,0.0
1682,WIN_20210404_10_58_27_Pro,18,785,0.0
1683,WIN_20210404_10_58_27_Pro,18,790,0.0
1684,WIN_20210404_10_58_27_Pro,18,795,0.0
1685,WIN_20210404_10_58_27_Pro,18,800,0.0
1686,WIN_20210404_10_58_27_Pro,18,805,0.0
1687,WIN_20210404_10_58_27_Pro,18,810,0.0
1688,WIN_20210404_10_58_27_Pro,18,815,0.0
1689,WIN_20210404_10_58_27_Pro,18,820,0.0
1690,WIN_20210404_10_58_27_Pro,18,825,0.0
1691,WIN_20210404_10_58_27_Pro,18,830,0.0
1692,WIN_20210404_10_58_27_Pro,18,835,0.0
1693,WIN_20210404_10_58_27_Pro,18,840,1.0
1694,WIN_20210404_10_58_27_Pro,18,845,0.0
1695,WIN_20210404_10_58_27_Pro,18,850,1.0
1696,WIN_20210404_10_58_27_Pro,18,855,0.0
1697,WIN_20210404_10_58_27_Pro,18,860,1.0
1698,WIN_20210404_10_58_27_Pro,18,865,1.0
1699,WIN_20210404_10_58_27_Pro,18,870,0.0
1700,WIN_20210404_10_58_27_Pro,18,875,0.0
1701,WIN_20210404_10_58_27_Pro,18,880,1.0
1702,WIN_20210404_10_58_27_Pro,18,885,1.0
1703,WIN_20210404_10_58_27_Pro,18,890,1.0
1704,WIN_20210404_10_58_27_Pro,18,895,1.0
1705,WIN_20210404_10_58_27_Pro,18,900,0.0
1706,WIN_20210404_10_58_27_Pro,18,905,1.0
1707,WIN_20210404_10_58_27_Pro,18,910,0.0
1708,WIN_20210404_10_58_27_Pro,18,915,0.0
1709,WIN_20210404_10_58_27_Pro,18,920,0.0
1710,WIN_20210404_10_58_27_Pro,18,925,0.0
1711,WIN_20210404_10_58_27_Pro,18,930,0.0
1712,WIN_20210404_10_58_27_Pro,18,935,0.0
1713,WIN_20210404_10_58_27_Pro,18,940,0.0
1714,WIN_20210404_10_58_27_Pro,18,945,0.0
1715,WIN_20210404_10_58_27_Pro,18,950,0.0
1716,WIN_20210404_10_58_27_Pro,18,955,0.0
1717,WIN_20210404_10_58_27_Pro,18,960,0.0
1718,WIN_20210404_21_41_12_Pro,1,0,1.0
1719,WIN_20210404_21_41_12_Pro,1,5,0.0
1720,WIN_20210404_21_41_12_Pro,1,10,0.0
1721,WIN_20210404_21_41_12_Pro,1,15,0.0
1722,WIN_20210404_21_41_12_Pro,1,20,0.0
1723,WIN_20210404_21_41_12_Pro,1,25,0.0
1724,WIN_20210404_21_41_12_Pro,1,30,0.0
1725,WIN_20210404_21_41_12_Pro,1,35,1.0
1726,WIN_20210404_21_41_12_Pro,1,40,1.0
1727,WIN_20210404_21_41_12_Pro,1,45,0.0
1728,WIN_20210404_21_41_12_Pro,1,50,0.0
1729,WIN_20210404_21_41_12_Pro,1,55,1.0
1730,WIN_20210404_21_41_12_Pro,1,60,1.0
1731,WIN_20210404_21_41_12_Pro,1,65,0.0
1732,WIN_20210404_21_41_12_Pro,1,70,0.0
1733,WIN_20210404_21_41_12_Pro,1,75,0.0
1734,WIN_20210404_21_41_12_Pro,1,80,0.0
1735,WIN_20210404_21_41_12_Pro,1,85,0.0
1736,WIN_20210404_21_41_12_Pro,1,90,0.0
1737,WIN_20210404_21_41_12_Pro,1,95,1.0
1738,WIN_20210404_21_41_12_Pro,1,100,1.0
1739,WIN_20210404_21_41_12_Pro,1,105,0.0
1740,WIN_20210404_21_41_12_Pro,1,110,1.0
1741,WIN_20210404_21_41_12_Pro,1,115,1.0
1742,WIN_20210404_21_41_12_Pro,1,120,0.0
1743,WIN_20210404_21_41_12_Pro,1,125,1.0
1744,WIN_20210404_21_41_12_Pro,1,130,1.0
1745,WIN_20210404_21_41_12_Pro,1,135,1.0
1746,WIN_20210404_21_41_12_Pro,1,140,1.0
1747,WIN_20210404_21_41_12_Pro,1,145,1.0
1748,WIN_20210404_21_41_12_Pro,1,150,1.0
1749,WIN_20210404_21_41_12_Pro,1,155,0.0
1750,WIN_20210404_21_41_12_Pro,1,160,1.0
1751,WIN_20210404_21_41_12_Pro,1,165,1.0
1752,WIN_20210404_21_41_12_Pro,1,170,1.0
1753,WIN_20210404_21_41_12_Pro,1,175,1.0
1754,WIN_20210404_21_41_12_Pro,1,180,1.0
1755,WIN_20210404_21_41_12_Pro,1,185,1.0
1756,WIN_20210404_21_41_12_Pro,1,190,1.0
1757,WIN_20210404_21_41_12_Pro,1,195,1.0
1758,WIN_20210404_21_41_12_Pro,1,200,1.0
1759,WIN_20210404_21_41_12_Pro,1,205,0.0
1760,WIN_20210404_21_41_12_Pro,1,210,1.0
1761,WIN_20210404_21_41_12_Pro,1,215,0.0
1762,WIN_20210404_21_41_12_Pro,1,220,0.0
1763,WIN_20210404_21_41_12_Pro,1,225,0.0
1764,WIN_20210404_21_41_12_Pro,1,230,0.0
1765,WIN_20210404_21_41_12_Pro,1,235,0.0
1766,WIN_20210404_21_41_12_Pro,1,240,0.0
1767,WIN_20210404_21_41_12_Pro,1,245,1.0
1768,WIN_20210404_21_41_12_Pro,1,250,0.0
1769,WIN_20210404_21_41_12_Pro,1,255,0.0
1770,WIN_20210404_21_41_12_Pro,1,260,0.0
1771,WIN_20210404_21_41_12_Pro,1,265,0.0
1772,WIN_20210404_21_41_12_Pro,1,270,0.0
1773,WIN_20210404_21_41_12_Pro,1,275,1.0
1774,WIN_20210404_21_41_12_Pro,1,280,0.0
1775,WIN_20210404_21_41_12_Pro,1,285,1.0
1776,WIN_20210404_21_41_12_Pro,1,290,1.0
1777,WIN_20210404_21_41_12_Pro,1,295,1.0
1778,WIN_20210404_21_41_12_Pro,1,300,0.0
1779,WIN_20210404_21_41_12_Pro,1,305,0.0
1780,WIN_20210404_21_41_12_Pro,1,310,1.0
1781,WIN_20210404_21_41_12_Pro,1,315,1.0
1782,WIN_20210404_21_41_12_Pro,1,320,1.0
1783,WIN_20210404_21_41_12_Pro,1,325,0.0
1784,WIN_20210404_21_41_12_Pro,1,330,0.0
1785,WIN_20210404_21_41_12_Pro,1,335,0.0
1786,WIN_20210404_21_41_12_Pro,1,340,1.0
1787,WIN_20210404_21_41_12_Pro,1,345,1.0
1788,WIN_20210404_21_41_12_Pro,1,350,0.0
1789,WIN_20210404_21_41_12_Pro,1,355,0.0
1790,WIN_20210404_21_41_12_Pro,1,360,0.0
1791,WIN_20210404_21_41_12_Pro,1,365,1.0
1792,WIN_20210404_21_41_12_Pro,1,370,0.0
1793,WIN_20210404_21_41_12_Pro,1,375,1.0
1794,WIN_20210404_21_41_12_Pro,1,380,0.0
1795,WIN_20210404_21_41_12_Pro,1,385,0.0
1796,WIN_20210404_21_41_12_Pro,1,390,0.0
1797,WIN_20210404_21_41_12_Pro,8,390,0.0
1798,WIN_20210404_21_41_12_Pro,8,395,0.0
1799,WIN_20210404_21_41_12_Pro,8,400,1.0
1800,WIN_20210404_21_41_12_Pro,8,405,1.0
1801,WIN_20210404_21_41_12_Pro,8,410,1.0
1802,WIN_20210404_21_41_12_Pro,8,415,1.0
1803,WIN_20210404_21_41_12_Pro,8,420,1.0
1804,WIN_20210404_21_41_12_Pro,8,425,1.0
1805,WIN_20210404_21_41_12_Pro,8,430,1.0
1806,WIN_20210404_21_41_12_Pro,8,435,0.0
1807,WIN_20210404_21_41_12_Pro,8,440,0.0
1808,WIN_20210404_21_41_12_Pro,9,440,1.0
1809,WIN_20210404_21_41_12_Pro,9,445,1.0
1810,WIN_20210404_21_41_12_Pro,9,450,1.0
1811,WIN_20210404_21_41_12_Pro,9,455,1.0
1812,WIN_20210404_21_41_12_Pro,9,460,1.0
1813,WIN_20210404_21_41_12_Pro,9,465,1.0
1814,WIN_20210404_21_41_12_Pro,9,470,1.0
1815,WIN_20210404_21_41_12_Pro,9,475,1.0
1816,WIN_20210404_21_41_12_Pro,9,480,1.0
1817,WIN_20210404_21_41_12_Pro,9,485,1.0
1818,WIN_20210404_21_41_12_Pro,9,490,1.0
1819,WIN_20210404_21_41_12_Pro,9,495,1.0
1820,WIN_20210404_21_41_12_Pro,9,500,1.0
1821,WIN_20210404_21_41_12_Pro,9,505,1.0
1822,WIN_20210404_21_41_12_Pro,9,510,1.0
1823,WIN_20210404_21_41_12_Pro,9,515,1.0
1824,WIN_20210404_21_41_12_Pro,9,520,1.0
1825,WIN_20210404_21_41_12_Pro,9,525,1.0
1826,WIN_20210404_21_41_12_Pro,9,530,1.0
1827,WIN_20210404_21_41_12_Pro,9,535,1.0
1828,WIN_20210404_21_41_12_Pro,9,540,1.0
1829,WIN_20210404_21_41_12_Pro,10,540,1.0
1830,WIN_20210404_21_41_12_Pro,10,545,1.0
1831,WIN_20210404_21_41_12_Pro,10,550,1.0
1832,WIN_20210404_21_41_12_Pro,10,555,1.0
1833,WIN_20210404_21_41_12_Pro,10,560,1.0
1834,WIN_20210404_21_41_12_Pro,10,565,1.0
1835,WIN_20210404_21_41_12_Pro,10,570,1.0
1836,WIN_20210404_21_41_12_Pro,10,575,1.0
1837,WIN_20210404_21_41_12_Pro,10,580,1.0
1838,WIN_20210404_21_41_12_Pro,10,585,1.0
1839,WIN_20210404_21_41_12_Pro,10,590,1.0
1840,WIN_20210404_21_41_12_Pro,10,595,1.0
1841,WIN_20210404_21_41_12_Pro,10,600,1.0
1842,WIN_20210404_21_41_12_Pro,10,605,1.0
1843,WIN_20210404_21_41_12_Pro,11,605,0.0
1844,WIN_20210404_21_41_12_Pro,11,610,0.0
1845,WIN_20210404_21_41_12_Pro,11,615,1.0
1846,WIN_20210404_21_41_12_Pro,11,620,1.0
1847,WIN_20210404_21_41_12_Pro,11,625,1.0
1848,WIN_20210404_21_41_12_Pro,11,630,1.0
1849,WIN_20210404_21_41_12_Pro,11,635,1.0
1850,WIN_20210404_21_41_12_Pro,11,640,1.0
1851,WIN_20210404_21_41_12_Pro,11,645,1.0
1852,WIN_20210404_21_41_12_Pro,11,650,1.0
1853,WIN_20210404_21_41_12_Pro,11,655,1.0
1854,WIN_20210404_21_41_12_Pro,11,660,1.0
1855,WIN_20210404_21_41_12_Pro,11,665,1.0
1856,WIN_20210404_21_41_12_Pro,11,670,1.0
1857,WIN_20210404_21_41_12_Pro,11,675,1.0
1858,WIN_20210404_21_41_12_Pro,11,680,1.0
1859,WIN_20210404_21_41_12_Pro,11,685,1.0
1860,WIN_20210404_21_41_12_Pro,11,690,1.0
1861,WIN_20210404_21_41_12_Pro,11,695,1.0
1862,WIN_20210404_21_41_12_Pro,11,700,0.0
1863,WIN_20210404_21_41_12_Pro,12,700,1.0
1864,WIN_20210404_21_41_12_Pro,12,705,1.0
1865,WIN_20210404_21_41_12_Pro,12,710,1.0
1866,WIN_20210404_21_41_12_Pro,12,715,1.0
1867,WIN_20210404_21_41_12_Pro,12,720,0.0
1868,WIN_20210404_21_41_12_Pro,12,725,1.0
1869,WIN_20210404_21_41_12_Pro,12,730,0.0
1870,WIN_20210404_21_41_12_Pro,12,735,0.0
1871,WIN_20210404_21_41_12_Pro,12,740,0.0
1872,WIN_20210404_21_41_12_Pro,12,745,0.0
1873,WIN_20210404_21_41_12_Pro,12,750,0.0
1874,WIN_20210404_21_41_12_Pro,12,755,1.0
1875,WIN_20210404_21_41_12_Pro,12,760,1.0
1876,WIN_20210404_21_41_12_Pro,12,765,0.0
1877,WIN_20210404_21_41_12_Pro,12,770,1.0
1878,WIN_20210404_21_41_12_Pro,12,775,1.0
1879,WIN_20210404_21_41_12_Pro,12,780,1.0
1880,WIN_20210404_21_41_12_Pro,12,785,1.0
1881,WIN_20210404_21_41_12_Pro,12,790,1.0
1882,WIN_20210404_21_41_12_Pro,12,795,1.0
1883,WIN_20210404_21_41_12_Pro,12,800,1.0
1884,WIN_20210404_21_41_12_Pro,12,805,1.0
1885,WIN_20210404_21_41_12_Pro,12,810,1.0
1886,WIN_20210404_21_41_12_Pro,12,815,1.0
1887,WIN_20210404_21_41_12_Pro,12,820,1.0
1888,WIN_20210404_21_41_12_Pro,12,825,0.0
1889,WIN_20210404_21_41_12_Pro,12,830,1.0
1890,WIN_20210404_21_41_12_Pro,12,835,1.0
1891,WIN_20210404_21_41_12_Pro,12,840,1.0
1892,WIN_20210404_21_41_12_Pro,12,845,1.0
1893,WIN_20210404_21_41_12_Pro,12,850,1.0
1894,WIN_20210404_21_41_12_Pro,12,855,1.0
1895,WIN_20210404_21_41_12_Pro,12,860,1.0
1896,WIN_20210404_21_41_12_Pro,12,865,1.0
1897,WIN_20210404_21_41_12_Pro,12,870,1.0
1898,WIN_20210404_21_41_12_Pro,12,875,1.0
1899,WIN_20210404_21_41_12_Pro,12,880,1.0
1900,WIN_20210404_21_41_12_Pro,12,885,1.0
1901,WIN_20210404_21_41_12_Pro,12,890,0.0
1902,WIN_20210404_21_41_12_Pro,12,895,0.0
1903,WIN_20210404_21_41_12_Pro,12,900,1.0
1904,WIN_20210404_21_41_12_Pro,12,905,1.0
1905,WIN_20210404_21_41_12_Pro,17,905,1.0
1906,WIN_20210404_21_41_12_Pro,17,910,1.0
1907,WIN_20210404_21_41_12_Pro,17,915,1.0
1908,WIN_20210404_21_41_12_Pro,17,920,0.0
1909,WIN_20210404_21_41_12_Pro,17,925,1.0
1910,WIN_20210404_21_41_12_Pro,17,930,1.0
1911,WIN_20210404_21_41_12_Pro,17,935,1.0
1912,WIN_20210404_21_41_12_Pro,18,935,1.0
1913,WIN_20210404_21_41_12_Pro,18,940,0.0
1914,WIN_20210404_21_41_12_Pro,18,945,1.0
1915,WIN_20210404_21_41_12_Pro,18,950,1.0
1916,WIN_20210404_21_41_12_Pro,18,955,1.0
1917,WIN_20210404_21_41_12_Pro,18,960,0.0
1918,WIN_20210404_21_41_12_Pro,18,965,1.0
1919,WIN_20210404_21_41_12_Pro,18,970,1.0
1920,WIN_20210404_21_41_12_Pro,18,975,1.0
1921,WIN_20210404_21_41_12_Pro,18,980,1.0
